championship_name,event_name,round_name,state,rank,name,total
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,T.N.,29,HEMANTHRA.A,349-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,T.N.,30,SAMISHNA SATHISH,349-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,GOA,31,SNEHA RANJAN NARVEKAR,348-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,T.N.,32,RAMYA SIVAMANI,347-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,T.N.,33,ABIRAMI AMILTHAN,346-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,KAR,34,DHRITI DAS PURKAYASTHA,346-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,MAH,35,TRISHA SALIL HAJARNIS,346-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,MANI,36,LAIRENJAM,346-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,KAR,37,KIARA DAS,346-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,PUN,39,MANNAT,343-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,TRA,40,RAMSHA ALEENA KHAN,341-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,KER,41,E S AADHI,341-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,KAR,43,AAROHEE SYNGAL,340-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,T.N.,44,SUBATHRA DEVI R,339-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,T.N.,45,SHAYANAA A,337-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,KAR,46,SANDHYA JOTHI PANDIYAN,334-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,KER,47,DHANISHIKA D,330-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,PON,48,MAHATHY A,330-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,MAH,49,AARYA RAJENDRA PACHARANE,330-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,MAH,50,PIYUSHA SUBHASH SANAP,330-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,T.N.,51,RITHIKA SREE DINESH KUMAR,329-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,ASS,52,LAVANYA ROKADE,324-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,KER,53,GOURI CHANDRA,319-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,PON,54,SANJANA RAMESH,319-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,U.K.,55,ANYA AGRWAL,300-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,T.N.,56,CAROLINE ZITA DIAS,294-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,MAH,57,SHRUSHTI ANIL SHETTY,290-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,KER,58,ARYA S,232-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,U.K.,-,SUSAN MARANDI,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,CHD,-,DIVISHA MITTAL,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,HAR,-,NAVYA YADAV,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,DEL,-,NIKITA SHARMA,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,DEL,-,AVNI AGARWAL,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,U.P.,-,TAASHVI PANDEY,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,MAH,-,UNNATI AMIT JADHAV,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,H.P.,-,MANVI AWASTHI,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,PUN,-,SAMREEN GILL,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,HAR,-,SUKRITI KARKRA,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,MAH,-,RIYA RAKESH KADAM,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,HAR,-,JAISVEEN,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,MAH,-,ARYA NANDKUMAR MAHAJAN,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,PUN,-,MANNAT,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,MAH,-,SOUMYA VISHWAS PATIL,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,U.P.,-,UMAANSHI SINGH,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,U.K.,-,TISHITA DAS,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,PUN,-,SHREYA,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-59) AIR PISTOL (NR) CHAMPIONSHIP 10M YOUTH WOMEN INDIVIDUAL,,RAJ,-,ROUNAK,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-60) AIR PISTOL (NR) CHAMPIONSHIP 10M SENIOR MASTER MEN INDIVIDUAL,,W.B.,I,PRADIP SINHA,352-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-60) AIR PISTOL (NR) CHAMPIONSHIP 10M SENIOR MASTER MEN INDIVIDUAL,,T.N.,II,M.R. SRIDHAR,352-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-60) AIR PISTOL (NR) CHAMPIONSHIP 10M SENIOR MASTER MEN INDIVIDUAL,,T.N.,III,S. VELSHANKAR,339-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-60) AIR PISTOL (NR) CHAMPIONSHIP 10M SENIOR MASTER MEN INDIVIDUAL,,DEL,IV,DEEPAK JAIN,326-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-60) AIR PISTOL (NR) CHAMPIONSHIP 10M SENIOR MASTER MEN INDIVIDUAL,,M.P.,-,GIRISH KUMAR PATHAK,DNS
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,I,UGALE SACHIN DIGAMBAR,371-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,III,SHIVRAJ RAMESH PATIL,370-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,KAR,IV,VIVEK PANKAJ,370-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,PUN,VI,GURINDER SINGH,370-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,ARMY,9,SHIKHAR SHARMAA,368-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,ARMY,10,HIMANSHU TYAGI,367-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,U.P.,11,ARUN KUMAR,367-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,HAR,12,AJAY SHARMA,367-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,CHD,13,NOORJAP SINGH,367-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,RAJ,14,DAKSH ARYAN CHAUDHARY,366-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,ARMY,16,JAYANDRA RAI,366-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,DEL,17,PRIYANSHU UNIYAL,365-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,KAR,19,ABHINAY MANAE,365-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,KAR,20,MOHAMMED JAFFER ALI KHAAN LN,365-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,T.N.,22,R. RAMKUMAR,364-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,RAJ,23,YOGESH YADAV,364-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,T.N.,24,ANANDHA KUMAR A,364-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,T.N.,26,R. SENTHIL RAJ,363-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,ASS,27,BIJU DAS,363-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,29,KIRAN KUMAR PALEPU,362-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,A.P.,30,REDDY MAREDDY,362-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,M.P.,31,VIPIN PANWAR,362-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,GUJ,32,GUPTA SALONI PRAVINBHAI,362-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,KAR,33,JACOB LINCOLN,361-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,T.N.,34,P. I. ABHINAUV VIJAY,361-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,DEL,35,HIMANSHU RAYKA,361-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,RAJ,36,PAWAN KUMAR CHATURVEDI,361-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MANI,37,KANGJAM PREM SINGH,361-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,T.N.,38,PROSANJIT MONDAL,360-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,T.N.,39,MAHALAKSHMI W,360-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,U.K.,40,HIRDESH KUMAR PAL,360-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,M.P.,41,AAMIL KHAN,359-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,44,RASHI OMPRAKASH VAISHYA,359-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,KAR,45,ABHIJIT SONI,359-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,M.P.,47,RENUKA SONI,358-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,RAJ,48,AMARJEET SINGH,358-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,U.K.,49,RAKESH CHANDER SHARMA,358-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,HAR,50,RAVI KUMAR,357-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,DEL,52,ANSH DHARIWAL,356-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,53,HET PRAVINBHAI PATEL,356-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,RAJ,54,SAMRAT KHARWAL,356-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,55,SHAILESH VISHNU SAWANT,356-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,56,MANJU DILIP KHADE,355-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,59,PRITAM SINGH,354-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,TRA,60,SURYA KRISHNA CHITTOOR,354-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,TRA,61,DHANUSH AVS,354-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,U.P.,63,GURMEET SINGH CHOUDHARY,353-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,M.P.,66,NUPUR SONI,352-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,HAR,67,PRASHANT MUDGIL,352-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,68,JITENDER VERMA,352-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,H.P.,69,RUDRA CHAUHAN,351-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,T.N.,70,LAKSH JAIN,351-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,JHAR,71,TAMANNA JHA,349-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,BSF,72,SAYALI DAULAT MURAL,349-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,73,HARISH KIRAN SONAR,349-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,74,SHRUTI SUDHIR NAGURKAR,349-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,KAR,75,DIVYA BHANU ROLLA BHANU,349-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,U.P.,76,KUNAL YADAV,348-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,ARMY,78,RAMU NAGIREDDLA,348-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,RAJ,79,VISHAL KAMAL,348-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,80,RAMSHA KITEKAR,348-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,A.P.,81,DILLI GOPI NAIDU BEESABATHUNI,346-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,82,SANJYOT PRADEEP PAWAR,346-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,85,TEJSWINI SUSHIL GAIKWAD,344-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,DEL,86,SHARAD JAIN,344-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,RAJ,87,JIGYASA RATHORE,344-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,88,NAMITA DASHRATH PATIL,343-0x
33RD ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP (PISTOL),(Z-62) AIR PISTOL (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,89,ARNAV ANIL VISHWASRAO,342-0x
