championship_name,event_name,round_name,state,rank,name,total
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.K.,C,1206 MODHUSHRII PAUL,111
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,HAR,C,515 AHANA SHARMA,112
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,M.P.,C,1264 SWARNIMA TOMAR,113
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,C,1223 HARSHIKA SINGH PURAWAT,114
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,HAR,C,1737 PALAK,115
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,1665 SHRAVANI NITIN KURHADE,116
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,M.P.,C,1513 BHAVYA PANWAR,117
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,328 ADHITI VINAYAK KEMBHAVI,118
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.K.,C,552 ZARA PARAS LAKHIA,119
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,1194 SIDDHITA SUHAS PAWAR,120
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,240 ARAHA PRAKASH JYOTHIKAR,121
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,C,1244 SAKSHI RAJPUT,122
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,GUJ,C,733 PEARL VIPUL SHINDE,123
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,M.P.,C,1274 ASHWIKA VAIDYA,124
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,C,1082 AADYA DUBEY,125
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.K.,C,958 NIYANTA PAL,126
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,C,1995 LAKSHYA SANGWAN,127
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,C,1599 ANSHIKA YADAV,128
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.K.,C,1743 PRACHI MONDAL MHOW INDORE Comp,129
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,KER,C,1678 ARAFA SHERIN C,130
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,1766 PRISHA DARPAN MAHESHGAURI,131
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,DEL,C,243 EKAGRATA SHARMA,132
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,1655 JANHAVI MILIND AMBEKAR,133
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,C,1754 MONIKA,134
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,HAR,C,1251 SAMAIRA HODGES,135
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,C,1262 JAISHREE RATHORE,136
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,C,1214 KRISHA SONI,137
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.K.,C,1021 CHAHAT SWAPAN DEEP SINGH,138
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,1910 HIMANI HERAMB PURANIK,139
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,1503 SHRAVANI RAHUL ZANJURNE,140
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,803 MANASVI MANOJ JADHAV,141
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,GUJ,142,874 RABARI VAISHNAVI KALPESHBHAI,350-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,1761 SHREYA PRAMOD KUMBHAR,143
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,1785 GEET HITESH JAIN,144
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,1083 NAINA PRASHANT CHOUDHARY,145
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.K.,C,948 SARA BARI,146
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.P.,C,139 VANSHIKA CHAUDHARY,147
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,C,2175 YUKTI KHATWANI,148
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,DEL,C,536 CHAVI SUNDER SINGHAL,149
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,2150 LAAVANYA AGARWAL,150
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.P.,C,311 YASHIKA SINGH,151
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,DEL,C,429 AARUSHI SHARMA,152
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,326 SAACHI VINIT NAGOTKAR,153
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,1447 BHAVISHA JASRAI,154
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,TRA,C,882 ISHANI SINGH MHOW INDORE Comp,155
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,GUJ,C,739 KATYAYINIKUMARI VIKRAMSINH GOHIL,156
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,DEL,C,424 BHUMIKA UPRETI,157
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.K.,C,2128 MONISHA SINGH,158
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,834 SIMRA ASIF KHAN,159
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,1819 KRUTIKA OMNATH PATHAK,160
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,434 ANKITA RAVINDRA GUPTA,161
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.K.,C,694 ADITI,162
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.K.,C,1747 HARSHITA RAWAT,163
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,C,2070 SAKSHI CHOUHAN,164
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,599 ADVAITA AJAYKUMAR SHINDE,165
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,1750 AMARRYA NITIN SAXENA,166
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,M.P.,C,1877 MAHI SINGH THAKUR,167
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,DEL,C,1051 VIYA SHARMA,168
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,C,605 KSHAMA CHOUDHARY,169
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,M.P.,C,1978 DRISHA SHRIVASTAVA,170
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,HAR,C,134 PRISHA PANCHAL,171
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,TRA,C,1334 ADVIKA REDDY SUNKUGARI,172
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,M.P.,C,458 DIVYA GARI,173
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,C,696 SHREEJA SINGH,174
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,C,1566 ANANYA SACHIN TALEKAR,175
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,M.P.,C,1448 ACHAL SHALLER,176
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,C,143 OJASVINI SINGH,177
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,-,1892 DEEPIKA,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,-,48 GOJIRI RAKESH GHADGE,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,-,483 AVANI JOSHI,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,M.P.,-,1059 SANSKRITI SONI,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,HAR,-,1224 SNEHA MHOW INDORE Comp,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,HAR,-,339 DHYUTI DHAR,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,ORI,-,1923 ADYA RATH,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,PUN,-,615 SAGARJOT KAUR,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,-,556 DHARA SHARMA,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.P.,-,1016 ROHINI CHOUDHARY,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,GUJ,-,8 AMRITA MULRAJSINH CHUDASAMA,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,-,1392 PRINCY SHEKHAWAT,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,PUN,-,616 MANJOT KAUR DHINDSA,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.K.,-,1735 DIVA DHAVAL DESAI,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,HAR,-,100 JIVIKA SINGH,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,DEL,-,1831 ANANYA KATARIA,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,M.P.,-,1041 GOURVI PARASHAR,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,TRA,-,1329 KAAVYA SREE LAKAKULA,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,PUN,-,824 ROHANA DHALIWAL,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,KAR,-,1666 ADHYA MADHUGIRI,0-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,-,701 SHRAVANI PRAVIN VIKHE,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,-,1983 NITYA SINGHAL,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,U.P.,-,1915 ANJANEYA,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,W.B.,-,88 ANANYA AGARWAL,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,-,670 GHANISTHA MEGHWANSHI,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,TRA,-,145 DHAVALIKA DEVI NYAMURS,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,-,549 PALAK KALER,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,-,319 SAMAYRA CHOUDHARY,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,-,1145 TISHA RAJESH EZHUTHASSIAN,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,-,1654 KRUPA NITIN BODHALE MHOW INDORE Comp,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,-,1221 RAGINI SEN,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,M.P.,-,842 ANANYA ROHITAS,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,-,1537 DEVSHREE KULDIP TEMKAR,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,MAH,-,1667 SANIKA VISHAL ABNAVE,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,CHD,-,1469 ASEES KAUR,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,DEL,-,237 DAVINA MUNJAL,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,-,1574 YASHI SHARMA,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,JHAR,-,1793 ADITI PRIYA,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,PUN,-,1996 NIHARIKA THAKUR,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,PUN,-,347 JASMEENPREET KOUR,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,RAJ,-,770 MEHROOP KAUR,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,PUN,-,1063 JAPLEEN KAUR,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-64) AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH WOMEN INDIVIDUAL,,KAR,-,1762 AKSHARA ARJUN MHOW INDORE Comp,DNS
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-71) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MASTER MEN INDIVIDUAL,,RAJ,I,136 NAVNEET KUMAR,565-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-71) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MASTER MEN INDIVIDUAL,,RAJ,II,1600 KALLA RAM,564-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-71) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MASTER MEN INDIVIDUAL,,U.P.,III,334 TAHSEEN SIDDIQUI,563-0x
32ND ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(Z-71) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MASTER MEN INDIVIDUAL,,M.P.,IV,186 VIQUAS SULTAN,561-0x
